L_S,vl1,vl2
206.036,749.953,813.615
206.654,743.497,818.717
207.273,750.51,833.991
207.893,753.54,820.969
208.513,749.041,807.905
209.135,761.823,828.3
209.757,760.699,837.281
210.38,763.22,812.887
211.003,758.044,847.438
211.628,780.253,837.591
212.253,770.244,868.837
212.879,768.005,863.088
213.506,772.042,833.188
214.134,778.81,866.063
214.762,788.198,844.242
215.391,784.705,839.577
216.021,789.556,833.684
216.651,788.796,882.173
217.283,789.011,873.22
217.915,787.215,881.239
218.547,801.305,870.499
219.18,793.509,856.455
219.814,803.766,891.969
220.449,800.437,861.338
221.084,803.515,894.152
221.72,808.498,877.974
222.357,811.756,903.427
222.994,815.64,904.296
223.632,812.286,902.916
224.27,822.735,909.568
224.909,823.359,893.688
225.548,820.643,929.436
226.188,825.379,905.268
226.829,823.532,922.199
227.47,824.08,896.194
228.112,832.611,926.167
228.754,845.177,890.155
229.396,842.117,895.628
230.04,843.872,900.542
230.683,849.121,905.917
231.327,851.945,948.51
231.972,836.738,908.87
232.617,846.915,922.191
233.262,874.382,931.374
233.908,859.307,885.214
234.554,847.786,924.002
235.201,857.774,970.111
235.848,852.398,935.805
236.495,864.115,979.606
237.143,879.62,950.01
237.791,878.777,903.282
238.439,876.914,950.098
239.088,876.85,945.018
239.737,855.003,975.703
240.386,879.651,973.49
241.036,894.112,1006.17
241.685,891.958,979.666
242.335,884.005,950.624
242.985,901.571,999.907
243.636,886.426,989.455
244.286,884.654,983.691
244.937,901.487,983.085
245.588,903.581,994.07
246.239,887.396,966.389
246.891,899.099,987.761
247.542,914.959,1000.59
248.193,891.705,984.483
248.845,907.065,979.526
249.497,909.287,1013.74
250.148,908.836,982.219
250.8,898.463,961.125
251.452,917.377,992.22
252.104,915.695,1032.72
252.756,906.566,982.231
253.408,911.409,1009.93
254.059,913.309,1001.91
254.711,905.421,1016.66
255.363,922.324,985.095
256.015,921.578,1009.44
256.666,922.231,977.323
257.318,898.471,1015.84
257.969,911.622,1001.61
258.621,918.597,1034.16
259.272,925.715,987.259
259.923,918.585,1003.51
260.574,913.843,999.195
261.224,914.528,992.336
261.875,907.466,1013.48
262.525,913.935,1021.37
263.175,919.528,978.711
263.825,929.859,963.613
264.475,912.678,980.077
265.124,905.666,1007.12
265.773,907.58,1017.99
266.422,921.242,1006.88
267.07,920.92,976.083
267.718,915.456,957.303
268.366,895.353,1006.02
269.014,913.654,1006.57
269.661,912.199,987.945
270.307,916.16,1017.17
270.954,911.551,986.47
271.6,889.327,993.097
272.245,915.015,1013.47
272.891,922.399,977.697
273.535,912.53,941.565
274.18,911.904,987.903
274.823,893.561,972.151
275.467,888.705,1019.51
276.11,907.143,972.72
276.752,914.23,1007.1
277.394,917.823,956.767
278.035,897.729,958.947
278.676,900.387,999.532
279.316,886.671,999.557
279.956,887.051,1007.69
