#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
286.32,851.168,985.984
286.953,868.067,953.724
287.585,860.6,871.531
288.217,860.221,911.739
288.847,858.226,938.502
289.478,841.62,970.26
290.107,854.758,945.408
290.736,858.92,915.377
291.363,858.653,922.383
291.991,832.868,935.314
292.617,846.521,931.713
293.243,858.612,937.945
293.867,844.656,933.954
294.491,858.217,905.484
295.115,845.823,891.181
295.737,835.195,953.663
296.359,842.615,927.19
296.98,843.416,927.386
297.6,861.102,910.214
298.219,832.505,879.32
298.837,832.075,928.35
299.455,838.511,949.89
300.071,831.711,945.821
300.687,848.901,925.253
301.302,842.24,890.054
301.916,824.021,909.778
302.529,836.911,920.46
303.142,828.589,922.043
303.753,832.763,944.209
304.363,835.448,885.313
304.973,817.958,904.338
305.582,826.283,894.227
306.189,836.145,892.893
306.796,838.192,920.99
307.402,823.963,870.942
308.007,810.965,893.275
308.611,833.948,914.185
309.215,813.502,943.964
309.817,821.61,900.904
310.418,835.756,913.507
311.018,825.312,881.598
311.618,804.909,891.936
312.216,827.286,907.98
312.813,830.956,889.072
313.41,802.447,899.943
314.005,814.877,919.48
314.6,817.248,884.558
315.194,812.107,897.846
315.786,813.302,876.06
316.378,814.105,899.364
316.968,820.788,923.563
317.558,801.755,872.874
318.147,808.124,897.478
318.734,823.481,886.935
319.321,805.704,873.076
319.907,803.519,897.95
320.491,821.077,902.631
321.075,798.005,891.874
321.658,795.429,872.111
322.239,813.773,905.442
322.82,803.687,906.365
323.4,794.486,900.857
323.978,809.366,833.251
324.556,807.403,870.735
325.133,801.66,855.63
325.709,795.281,878.94
326.283,811.032,854.9
326.857,803.924,898.693
327.43,801.568,874.353
328.001,801.129,863.964
328.572,797.518,870.356
329.141,793.834,880.666
329.71,796.4,889.983
330.278,802.651,890.587
330.844,790.151,877.805
331.41,787.033,887.86
331.975,803.756,859.36
332.538,800.652,851.934
333.101,795.807,886.369
333.662,794.223,859.949
334.223,779.599,868.387
334.783,798.57,872.98
335.341,790.336,857.973
335.899,789.289,871.869
336.456,798.553,842.35
337.011,794.089,865.726
337.566,783.396,891.139
338.119,781.708,848.941
338.672,795.561,885.258
339.224,789.242,895.549
339.774,788.185,882.801
340.324,782.839,887.328
340.873,788.033,853.895
341.421,785.57,837.162
341.967,790.872,826.779
342.513,789.856,865.56
343.058,791.896,881.446
343.602,783.473,866.071
344.145,791.41,870.157
344.687,787.458,870.215
345.228,786.614,843.13
345.768,776.697,869.825
346.307,790.009,862.106
346.845,786.581,865.652
347.382,781.183,851.192
347.919,778.343,857.662
348.454,785.96,877.393
348.988,787.903,865.433
349.522,781.928,854.323
350.054,779.997,844.07
350.586,784.056,872.57
351.116,789.324,860.441
351.646,778.822,850.619
352.175,787.959,865.856
352.703,786.518,851.267
353.23,782.322,871.369
353.756,783.065,858.742
354.281,784.022,885.355
354.805,782.197,863.706
355.329,774.94,892.223
355.851,781.205,874.502
356.373,777.985,882.322
356.894,785.264,864.248
357.414,776.091,877.18
357.933,784.917,862.885
358.451,777.174,880.579
358.968,782.927,888.712
359.484,779.824,887.387
360.0,776.58,890.684
0.514709,774.509,872.819
1.02858,779.0,887.786
1.54161,782.273,884.831
2.05381,775.271,895.129
2.56517,781.535,899.649
3.07571,781.788,881.317
3.58543,774.748,898.989
4.09433,785.497,897.009
4.60242,781.663,896.431
5.1097,776.837,895.327
5.61618,777.663,891.427
6.12186,780.7,906.067
6.62675,781.918,888.376
7.13085,780.312,907.644
7.63416,785.611,880.86
8.1367,788.118,869.513
8.63847,785.526,903.11
9.13947,785.067,897.326
9.63971,782.128,906.581
10.1392,780.481,872.795
10.6379,782.159,884.328
11.1359,792.132,880.522
11.6331,785.736,893.908
12.1296,786.194,875.109
12.6254,785.118,890.992
13.1204,788.839,886.025
13.6148,790.213,892.276
14.1084,785.525,902.376
