L_S,vl1,vl2
19.1278,922.687,1016.77
19.1885,918.399,1017.93
19.2493,921.782,1028.63
19.3101,918.308,1028.97
19.3708,907.567,1022.65
19.4315,908.335,1018.19
19.4923,916.509,1026.33
19.553,921.562,1025.15
19.6137,924.499,1017.61
19.6744,916.678,1018.47
19.7351,920.415,1029.39
19.7957,915.245,1026.09
19.8564,903.104,1016.73
19.917,903.763,1012.48
19.9777,913.151,1022.04
20.0383,917.961,1019.42
20.0989,922.222,1011.48
20.1596,916.841,1012.48
20.2202,920.227,1021.93
20.2808,914.448,1020.7
20.3413,902.824,1012.5
20.4019,903.896,1008.9
20.4625,913.146,1020.69
20.523,918.586,1020.84
20.5836,926.015,1014.17
20.6441,919.787,1015.61
20.7046,922.793,1025.86
20.7651,918.882,1026.52
20.8256,906.26,1020.68
20.8861,906.623,1017.68
20.9466,919.083,1027.06
21.0071,924.225,1024.26
21.0675,927.213,1015.19
21.128,919.843,1014.72
21.1884,922.002,1025.46
21.2489,917.449,1024.34
21.3093,904.996,1015.6
21.3697,904.575,1012.37
21.4301,915.039,1019.25
21.4905,919.39,1014.17
21.5509,924.305,1004.61
21.6113,917.404,1004.32
21.6716,919.654,1014.57
21.732,914.291,1012.39
21.7923,901.893,1000.39
21.8527,902.292,993.087
21.913,913.005,1001.91
21.9733,917.228,1001.28
22.0336,923.203,996.013
22.0939,916.951,998.505
22.1542,919.386,1006.8
22.2145,916.574,1004.05
22.2747,904.29,997.413
22.335,904.402,995.976
22.3952,915.011,1009.01
22.4555,919.486,1009.6
22.5157,924.159,1003.75
22.5759,916.502,1005.73
22.6361,919.676,1015.58
22.6963,915.567,1014.72
22.7565,902.487,1008.93
22.8167,902.223,1007.87
22.8769,912.782,1017.61
22.937,917.267,1015.29
22.9972,921.82,1008.09
23.0573,914.758,1009.05
23.1175,917.695,1019.95
23.1776,914.214,1020.35
23.2377,902.414,1011.72
23.2978,902.09,1007.75
23.3579,911.894,1016.97
23.418,916.66,1015.73
23.4781,923.422,1008.73
23.5381,916.592,1010.21
23.5982,918.988,1020.42
23.6582,915.217,1018.86
23.7183,902.672,1012.32
23.7783,902.236,1012.04
23.8383,913.274,1023.11
23.8983,918.099,1022.64
23.9583,922.591,1015.95
24.0183,916.694,1016.07
24.0783,919.086,1026.99
24.1383,914.705,1027.77
24.1982,902.708,1019.91
24.2582,902.519,1017.03
24.3181,913.04,1025.05
24.3781,917.057,1021.0
24.438,921.872,1012.16
24.4979,915.837,1012.09
24.5578,917.834,1021.46
24.6177,912.848,1018.9
24.6776,900.884,1009.19
24.7375,900.578,1005.21
24.7973,911.354,1014.15
24.8572,915.311,1011.66
24.917,920.46,1006.02
24.9769,915.927,1008.29
25.0367,917.901,1019.32
25.0965,914.503,1020.42
25.1564,903.692,1015.69
25.2162,904.24,1013.92
25.276,916.107,1024.68
25.3357,921.205,1023.76
25.3955,926.703,1016.48
25.4553,919.856,1016.92
25.5151,922.217,1027.26
25.5748,918.498,1028.29
25.6345,904.245,1020.61
25.6943,902.267,1017.34
25.754,912.453,1025.95
25.8137,916.16,1022.62
25.8734,920.304,1014.31
25.9331,913.876,1013.38
25.9928,916.031,1024.92
26.0525,911.353,1024.86
26.1121,899.627,1015.76
26.1718,899.494,1011.0
26.2315,909.382,1018.04
26.2911,912.4,1014.77
26.3507,917.097,1006.33
26.4104,912.368,1006.22
26.47,915.708,1018.34
26.5296,911.432,1018.11
26.5892,900.244,1010.44
26.6488,899.539,1007.9
26.7083,909.506,1016.86
26.7679,914.953,1014.32
26.8275,921.163,1007.55
26.887,916.705,1007.85
26.9466,919.795,1018.34
27.0061,915.287,1016.44
27.0656,901.94,1009.73
27.1251,901.095,1009.51
27.1847,911.094,1020.14
27.2442,916.285,1016.7
27.3036,922.002,1009.64
27.3631,915.447,1009.74
27.4226,917.316,1019.03
27.4821,911.65,1015.36
27.5415,899.469,1008.88
27.601,898.176,1008.71
27.6604,908.166,1018.0
27.7198,912.864,1014.17
27.7793,918.416,1006.63
27.8387,915.266,1005.81
27.8981,917.86,1013.88
27.9575,913.125,1010.49
28.0169,900.334,1004.54
28.0762,899.507,1005.78
28.1356,910.39,1016.13
28.195,915.166,1013.63
28.2543,920.802,1007.28
28.3137,916.353,1007.76
28.373,917.319,1016.97
28.4323,912.91,1016.1
28.4916,899.252,1010.7
28.5509,897.616,1010.18
28.6103,907.55,1019.6
28.6695,911.893,1015.11
28.7288,917.554,1007.19
28.7881,912.155,1006.15
28.8474,912.943,1016.54
28.9066,907.845,1016.54
28.9659,895.618,1010.11
29.0251,894.942,1007.49
29.0843,904.683,1014.8
29.1436,908.594,1009.06
29.2028,913.117,998.658
29.262,909.504,995.474
29.3212,911.774,1003.69
29.3804,908.116,1004.78
29.4396,896.203,997.061
29.4987,895.688,989.762
29.5579,905.62,994.939
29.6171,911.131,990.812
29.6762,916.259,984.515
29.7354,911.064,985.563
29.7945,912.915,995.755
29.8536,909.056,993.224
29.9127,895.589,985.911
29.9718,894.203,986.325
30.0309,903.661,998.501
30.09,909.243,998.256
30.1491,914.216,994.442
30.2082,908.42,995.59
30.2672,910.456,1007.01
30.3263,905.757,1006.52
30.3853,893.497,1000.94
30.4444,893.081,1001.62
30.5034,902.788,1012.42
30.5624,907.175,1008.39
30.6215,911.538,1000.09
30.6805,907.932,999.893
30.7395,910.501,1011.0
30.7985,907.307,1009.37
30.8575,895.068,1002.11
30.9164,894.136,999.421
30.9754,903.618,1006.5
31.0344,908.66,1002.7
31.0933,913.587,997.08
31.1522,908.423,998.243
31.2112,910.312,1007.79
31.2701,906.316,1005.46
31.329,893.409,999.219
31.3879,892.446,1000.26
31.4468,901.505,1011.36
31.5057,906.114,1008.45
31.5646,910.644,1003.2
31.6235,905.183,1003.94
31.6824,908.099,1012.86
31.7412,904.462,1011.35
31.8001,892.503,1005.77
31.8589,891.589,1007.36
31.9178,900.497,1018.06
31.9766,905.709,1014.47
32.0354,910.514,1007.43
32.0943,905.988,1006.65
32.1531,908.741,1015.14
32.2119,905.179,1013.35
32.2707,893.22,1006.81
32.3294,891.973,1006.37
32.3882,901.36,1015.66
32.447,905.916,1010.86
32.5058,911.871,1001.83
32.5645,907.542,1000.47
32.6233,910.41,1010.76
32.682,906.556,1010.32
32.7407,893.604,1003.07
32.7994,892.358,1000.18
