L_S,vl1,vl2
111.607,729.333,815.41
112.076,728.211,815.267
112.546,727.007,815.738
113.016,725.588,814.146
113.487,723.743,811.761
113.958,722.614,809.696
114.43,722.508,806.883
114.902,721.428,805.565
115.375,720.289,806.42
115.848,719.118,807.435
116.322,717.656,807.021
116.796,716.213,806.721
117.271,714.96,808.18
117.747,713.899,806.3
118.223,712.498,802.538
118.7,711.478,801.227
119.177,710.503,800.047
119.655,709.248,799.861
120.133,708.658,799.98
120.612,707.735,801.837
121.092,706.137,802.543
121.572,704.871,798.917
122.053,703.569,794.1
122.534,703.007,790.904
123.016,702.859,785.996
123.499,702.25,781.382
123.982,701.584,782.936
124.466,700.063,785.045
124.95,698.775,788.967
125.435,698.905,789.55
125.921,697.451,790.479
126.408,697.831,788.74
126.895,696.5,784.326
127.383,695.707,779.337
127.871,694.94,777.015
128.36,693.385,779.168
128.85,693.334,780.571
129.34,691.971,779.14
129.832,691.141,777.587
130.324,690.624,775.899
130.816,688.784,776.72
131.309,688.833,775.71
131.803,687.86,775.745
132.298,685.994,775.12
132.794,684.887,773.443
133.29,683.744,771.11
133.787,684.299,763.888
134.285,684.196,765.334
134.783,682.95,770.508
135.282,682.411,768.105
135.782,680.091,764.874
136.283,678.099,762.754
136.784,677.974,766.294
137.286,678.105,765.611
137.789,678.403,766.572
138.293,677.797,764.657
138.798,678.497,760.648
139.303,678.924,763.147
139.809,677.875,762.173
140.316,677.51,760.722
140.824,675.085,759.338
141.333,674.516,756.724
141.842,673.556,762.26
142.352,671.722,762.32
142.863,668.686,762.199
143.375,667.235,765.659
143.888,669.765,760.605
144.401,670.109,760.045
144.916,668.298,759.814
145.431,668.569,760.071
145.947,670.067,758.297
146.464,671.243,753.893
146.982,673.303,746.223
147.5,672.724,744.416
148.02,670.968,746.301
148.54,670.178,747.349
149.061,668.654,749.227
149.584,665.257,747.251
150.107,664.013,746.843
150.631,666.765,749.346
151.155,668.395,753.87
151.681,666.01,748.769
152.208,664.297,739.417
152.735,665.034,740.974
153.264,668.622,744.132
153.793,668.332,743.818
154.323,669.253,752.055
154.855,669.431,762.799
155.387,669.229,764.199
155.92,669.167,745.66
156.454,668.565,743.517
156.989,670.316,736.707
157.524,671.959,732.866
158.061,672.273,737.237
158.599,671.403,740.202
159.138,670.954,735.91
159.677,672.061,729.603
160.218,673.255,728.296
160.76,673.927,734.008
161.302,674.596,744.42
161.846,673.274,751.327
162.39,673.739,755.453
162.935,674.009,752.042
163.482,674.918,748.743
164.029,677.4,746.632
164.577,678.434,747.272
165.127,676.999,750.503
165.677,678.825,763.757
166.228,679.723,767.914
166.781,679.569,760.268
167.334,679.892,760.976
167.888,680.49,754.221
168.443,682.675,756.046
169.0,682.834,761.361
169.557,682.049,759.017
170.115,685.86,755.097
170.674,684.578,770.293
171.234,685.558,771.727
171.796,687.991,767.575
172.358,687.5,761.302
172.921,689.086,769.066
173.485,691.343,767.13
174.05,691.403,781.216
174.617,693.779,774.874
175.184,694.704,775.03
175.752,695.621,780.554
176.321,695.004,777.628
176.892,696.974,773.495
177.463,699.522,779.271
178.035,700.475,788.121
178.608,699.555,784.553
179.183,702.016,785.228
179.758,701.377,791.086
180.334,703.261,789.145
180.911,703.664,784.004
181.49,703.943,801.157
182.069,703.97,794.277
182.649,705.481,798.499
183.23,706.59,805.127
183.813,707.447,792.446
184.396,708.286,817.086
184.98,710.009,804.135
185.566,712.001,815.111
186.152,713.999,805.794
186.739,715.406,811.129
187.327,714.806,812.272
187.917,718.504,797.133
188.507,719.99,816.635
189.098,721.187,806.408
189.69,725.03,820.895
190.283,726.342,810.671
190.877,726.818,827.234
191.473,729.94,804.92
192.069,731.422,802.489
192.666,735.093,828.036
193.264,736.542,819.099
193.863,740.475,819.064
194.463,740.155,821.618
195.063,747.794,837.096
195.665,741.545,822.556
196.268,745.041,838.839
196.872,752.301,822.49
197.476,746.424,828.617
198.082,753.165,823.824
198.688,758.428,837.584
199.296,758.192,827.18
199.904,757.623,839.994
200.513,768.37,833.583
201.123,767.269,848.153
201.735,766.177,838.706
202.346,770.544,837.117
202.959,774.238,851.957
203.573,779.032,878.908
204.187,773.228,849.716
204.803,777.457,869.485
205.419,788.909,825.824
206.036,782.031,833.12
206.654,788.911,852.915
207.273,795.026,866.926
207.893,789.551,874.449
208.513,800.745,865.399
209.135,792.814,883.24
209.757,801.124,881.267
210.38,795.752,891.179
211.003,799.942,891.868
211.628,808.85,885.77
212.253,804.071,884.143
212.879,810.315,880.766
213.506,810.631,906.03
214.134,812.303,886.413
214.762,814.07,887.707
215.391,830.443,887.17
216.021,822.767,925.272
216.651,820.025,882.348
217.283,826.912,890.822
217.915,834.213,909.523
218.547,825.186,920.948
219.18,823.428,896.035
219.814,849.647,918.445
220.449,841.781,914.697
221.084,834.102,920.541
221.72,842.644,916.113
222.357,840.949,920.321
222.994,844.016,928.293
223.632,858.816,918.352
224.27,859.442,915.546
224.909,858.545,909.561
225.548,866.369,917.149
226.188,865.151,937.981
226.829,854.361,939.016
227.47,857.207,966.548
228.112,874.964,947.338
228.754,873.523,961.896
229.396,865.078,938.239
230.04,878.757,975.472
230.683,883.171,952.843
231.327,871.835,978.598
231.972,884.846,949.916
232.617,886.407,991.289
233.262,894.138,947.792
233.908,879.882,968.787
234.554,899.474,950.281
235.201,884.577,998.194
235.848,887.316,975.708
236.495,896.861,966.374
237.143,910.25,961.732
237.791,906.083,968.35
238.439,888.704,964.056
239.088,899.846,999.75
239.737,901.222,1010.22
240.386,896.631,980.407
241.036,920.14,981.372
241.685,918.073,1014.23
242.335,900.757,998.197
242.985,908.468,1005.21
243.636,919.81,989.758
244.286,915.501,1015.68
244.937,919.788,1006.97
245.588,915.423,990.504
246.239,913.167,996.601
246.891,916.566,1029.75
247.542,929.188,993.716
248.193,924.925,1033.23
248.845,918.457,1007.62
249.497,917.464,1016.39
250.148,936.495,977.016
250.8,932.364,1031.65
251.452,933.776,993.019
252.104,920.396,1008.44
252.756,916.596,1043.95
253.408,917.931,1042.83
254.059,931.367,1015.72
254.711,947.084,1013.94
255.363,928.064,976.653
256.015,917.473,1007.17
256.666,909.667,1039.75
257.318,916.442,1021.38
257.969,933.744,1023.49
258.621,936.823,953.168
259.272,926.63,979.124
259.923,910.292,1011.42
260.574,915.682,1007.84
261.224,921.939,1040.41
261.875,929.565,996.167
262.525,932.507,989.231
263.175,907.97,982.35
263.825,912.397,1007.77
264.475,923.273,1028.41
265.124,923.298,1023.32
265.773,926.039,977.272
266.422,909.789,986.986
267.07,907.576,1009.38
267.718,921.677,981.883
268.366,922.779,1016.81
269.014,929.146,960.67
269.661,897.185,985.061
270.307,908.831,1017.82
270.954,913.317,999.615
271.6,911.696,1018.53
272.245,937.757,974.88
272.891,916.957,949.06
273.535,899.782,990.68
274.18,888.988,1026.57
274.823,894.6,1033.16
275.467,915.731,1006.9
276.11,917.965,951.665
276.752,918.028,961.329
277.394,897.569,974.304
278.035,889.802,1013.19
278.676,892.398,1011.44
279.316,900.175,1019.93
279.956,914.586,953.02
280.595,907.754,946.18
281.234,892.3,965.241
281.872,884.162,985.656
282.509,882.682,1009.1
283.146,893.521,1010.52
283.782,901.536,994.992
284.417,895.177,911.267
285.052,886.982,943.504
285.687,889.941,964.452
286.32,883.902,998.309
286.953,888.183,1001.46
287.585,891.363,925.152
288.217,883.571,957.67
288.847,876.016,994.387
289.478,894.046,951.153
290.107,887.623,965.911
290.736,900.801,962.58
291.363,882.406,937.037
291.991,864.864,952.94
292.617,873.736,994.936
293.243,883.795,946.217
293.867,885.094,964.66
294.491,887.467,911.922
295.115,870.811,923.398
295.737,862.424,987.837
296.359,863.869,954.043
296.98,872.749,999.987
297.6,887.094,943.189
298.219,860.726,894.902
298.837,870.58,950.213
299.455,881.176,940.182
300.071,859.89,997.889
300.687,869.59,942.091
301.302,869.62,978.583
301.916,862.913,975.587
302.529,852.728,968.978
303.142,876.108,922.602
303.753,879.833,963.399
304.363,864.378,913.68
304.973,847.203,942.79
305.582,863.166,964.769
306.189,853.432,976.825
306.796,859.228,904.31
307.402,869.65,961.453
308.007,857.434,912.802
308.611,847.72,940.579
309.215,860.198,954.394
309.817,847.484,959.694
310.418,843.516,917.521
311.018,864.161,914.972
311.618,856.144,895.071
312.216,835.58,933.96
312.813,852.901,959.769
313.41,855.274,953.952
314.005,831.424,889.21
314.6,843.268,914.399
315.194,862.693,906.561
315.786,840.832,896.276
316.378,831.676,939.23
316.968,845.833,895.001
317.558,843.84,978.486
318.147,833.523,928.382
318.734,830.991,922.453
319.321,852.33,939.638
319.907,843.603,949.452
320.491,825.213,905.376
321.075,849.052,948.983
321.658,841.082,939.776
322.239,824.934,895.322
322.82,827.629,918.936
323.4,849.185,933.728
323.978,832.846,939.316
324.556,827.541,903.355
325.133,825.651,915.114
325.709,841.978,920.76
326.283,824.836,934.424
326.857,836.266,925.63
327.43,833.048,919.937
328.001,829.785,883.698
328.572,818.556,889.374
329.141,838.451,907.112
329.71,824.717,933.808
330.278,821.093,922.156
330.844,825.008,909.525
331.41,824.281,940.941
331.975,826.932,918.401
332.538,820.372,889.661
333.101,828.295,883.257
333.662,834.039,876.24
334.223,823.879,911.843
334.783,829.29,887.363
335.341,821.586,901.71
335.899,827.296,921.358
336.456,816.614,929.857
337.011,824.658,864.689
337.566,817.417,905.53
338.119,831.043,848.524
338.672,814.764,882.718
339.224,829.637,918.469
339.774,823.628,899.443
340.324,829.151,924.525
340.873,818.027,912.401
341.421,821.091,896.052
341.967,813.502,920.018
342.513,828.081,866.179
343.058,815.045,911.849
343.602,827.866,871.621
344.145,814.057,907.16
344.687,824.271,928.055
345.228,817.091,886.797
345.768,813.321,930.897
346.307,821.512,891.976
346.845,810.137,891.099
347.382,828.249,910.055
347.919,827.32,886.38
348.454,812.316,906.07
348.988,825.118,890.201
349.522,813.356,897.411
350.054,831.072,916.787
350.586,816.813,897.293
351.116,815.847,877.454
351.646,815.42,901.864
352.175,819.43,890.858
352.703,810.424,914.643
353.23,821.585,902.622
353.756,810.78,928.581
354.281,817.802,915.709
354.805,816.837,927.342
355.329,810.979,927.969
355.851,811.618,919.144
356.373,809.053,931.01
356.894,811.047,914.803
357.414,812.009,936.755
357.933,816.098,892.329
358.451,813.358,913.747
358.968,813.416,907.21
359.484,808.346,935.299
360.0,809.84,901.765
0.514709,807.511,927.597
1.02858,820.792,916.07
1.54161,815.931,927.79
2.05381,809.509,927.112
2.56517,809.76,918.581
3.07571,807.058,913.162
3.58543,810.794,913.819
4.09433,818.883,903.565
4.60242,821.329,922.154
5.1097,821.751,921.786
5.61618,815.962,918.167
6.12186,817.266,934.575
6.62675,817.959,925.496
7.13085,818.21,948.03
7.63416,817.708,929.756
8.1367,817.811,916.071
8.63847,822.436,929.434
9.13947,820.898,940.847
9.63971,816.006,943.274
10.1392,816.501,935.235
10.6379,819.561,928.841
11.1359,819.726,936.805
11.6331,820.08,915.146
12.1296,819.98,931.774
12.6254,825.29,927.151
13.1204,822.721,917.946
13.6148,827.765,937.301
14.1084,819.092,945.138
14.6013,818.792,913.145
15.0934,820.882,927.73
15.5849,828.76,925.362
16.0757,824.785,948.541
16.5658,820.172,930.311
17.0552,823.99,924.212
17.544,822.283,956.178
18.032,823.416,938.2
18.5194,822.855,933.548
19.0062,825.871,918.762
19.4923,827.686,924.519
19.9777,824.356,923.614
20.4625,832.443,924.74
20.9466,824.645,937.059
21.4301,828.029,926.085
21.913,831.917,928.27
22.3952,825.513,946.83
22.8769,827.494,930.881
23.3579,830.524,934.84
23.8383,828.003,948.446
24.3181,832.222,938.464
24.7973,826.842,933.261
25.276,828.759,924.599
25.754,838.384,934.574
26.2315,829.361,946.775
26.7083,825.755,929.566
