#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
111.138,703.111,787.026
111.607,702.396,786.131
112.076,701.249,786.374
112.546,699.381,784.173
113.016,698.36,782.046
113.487,697.341,780.837
113.958,696.456,781.079
114.43,695.174,779.909
114.902,693.864,778.308
115.375,692.411,773.81
115.848,691.398,772.348
116.322,690.499,771.902
116.796,689.491,772.151
117.271,688.006,774.898
117.747,686.463,775.49
118.223,685.733,773.704
118.7,684.442,771.483
119.177,683.244,769.412
119.655,681.547,768.754
120.133,680.722,767.633
120.612,680.322,767.517
121.092,679.774,765.597
121.572,678.793,765.494
122.053,677.711,765.133
122.534,676.708,763.055
123.016,675.521,762.788
123.499,674.4,762.628
123.982,672.87,762.168
124.466,672.315,762.488
124.95,672.222,761.93
125.435,670.044,762.425
125.921,669.664,762.523
126.408,668.934,756.296
126.895,668.226,755.166
127.383,667.241,753.26
127.871,664.887,748.541
128.36,665.067,745.247
128.85,665.383,743.815
129.34,664.108,746.165
129.832,663.733,751.705
130.324,663.095,751.431
130.816,663.022,743.662
131.309,662.411,740.709
131.803,661.271,743.536
132.298,660.413,744.008
132.794,659.257,743.707
133.29,659.342,742.541
133.787,657.024,746.975
134.285,654.419,751.839
134.783,656.244,751.365
135.282,655.351,749.359
135.782,655.456,742.188
136.283,654.0,730.413
136.784,652.79,732.464
137.286,651.051,734.863
137.789,651.092,730.849
138.293,652.998,730.85
138.798,650.559,731.981
139.303,648.403,728.266
139.809,646.501,731.152
140.316,644.22,735.07
140.824,644.2,735.695
141.333,645.25,736.255
141.842,646.033,735.068
142.352,647.526,732.497
142.863,647.892,736.71
143.375,646.788,740.727
143.888,646.385,735.554
144.401,645.653,728.709
144.916,644.374,728.839
145.431,642.832,729.798
145.947,640.835,724.326
146.464,636.266,724.845
146.982,637.586,725.874
147.5,638.066,726.407
148.02,637.686,729.836
148.54,637.127,731.887
149.061,639.24,726.467
149.584,640.987,716.88
150.107,641.901,709.271
150.631,640.957,705.598
151.155,638.634,708.448
151.681,637.629,715.75
152.208,638.08,720.05
152.735,638.182,717.879
153.264,639.103,716.392
153.793,638.782,708.285
154.323,637.679,694.34
154.855,637.404,695.823
155.387,637.046,717.954
155.92,637.126,716.975
156.454,637.663,710.76
156.989,636.245,716.408
157.524,636.837,724.59
158.061,638.405,724.705
158.599,639.553,714.718
159.138,638.74,702.243
159.677,639.566,703.589
160.218,640.883,712.033
160.76,641.929,705.246
161.302,642.641,700.081
161.846,642.128,706.317
162.39,642.967,712.038
162.935,642.688,715.223
163.482,642.934,718.815
164.029,642.671,718.555
164.577,644.649,715.446
165.127,644.72,709.117
165.677,645.222,707.829
166.228,646.119,713.759
166.781,646.257,719.373
167.334,646.054,725.427
167.888,647.103,722.36
168.443,646.95,729.628
169.0,648.072,728.865
169.557,650.127,723.048
170.115,650.507,730.064
170.674,650.986,722.699
171.234,652.8,721.81
171.796,652.177,736.991
172.358,653.621,733.126
172.921,653.973,724.707
173.485,653.423,730.779
174.05,655.519,728.577
174.617,655.868,732.721
175.184,657.165,737.92
175.752,657.715,740.134
176.321,658.457,742.913
176.892,660.326,738.853
177.463,661.204,736.334
178.035,663.265,736.533
178.608,664.49,750.057
179.183,665.583,739.794
179.758,665.15,752.712
180.334,667.028,753.976
180.911,667.233,750.611
181.49,668.654,752.5
182.069,670.822,742.521
182.649,673.733,765.159
183.23,672.988,761.016
183.813,673.345,766.84
184.396,674.908,755.589
184.98,674.224,766.519
185.566,676.437,763.715
186.152,680.729,775.506
186.739,679.696,766.873
187.327,685.364,758.831
187.917,682.907,772.862
188.507,682.89,768.571
189.098,690.715,779.193
189.69,687.945,765.308
190.283,691.202,760.181
190.877,694.709,777.647
191.473,690.615,775.853
192.069,695.548,781.91
192.666,700.42,755.193
193.264,701.266,777.146
193.863,698.507,770.051
194.463,703.4,766.682
195.063,710.384,782.275
195.665,707.294,780.886
196.268,710.743,773.359
196.872,716.782,792.412
197.476,713.236,781.959
198.082,712.202,792.062
198.688,718.611,753.364
199.296,714.075,777.648
199.904,724.704,788.221
200.513,726.329,763.356
201.123,728.095,784.634
201.735,732.562,784.588
202.346,727.032,779.072
202.959,736.914,819.217
203.573,730.338,799.836
204.187,734.502,810.473
204.803,738.815,814.844
205.419,739.742,831.651
206.036,742.011,814.46
206.654,739.705,809.328
207.273,748.444,827.227
207.893,750.803,810.652
208.513,755.214,844.082
209.135,753.951,830.874
209.757,754.002,841.176
210.38,762.986,823.607
211.003,757.805,847.992
211.628,770.621,839.809
212.253,770.917,842.879
212.879,760.854,849.449
213.506,778.569,842.34
214.134,768.633,840.87
214.762,778.167,872.742
215.391,773.095,840.662
216.021,782.309,866.053
216.651,781.078,854.952
217.283,783.85,840.162
217.915,787.959,870.431
218.547,785.4,859.628
219.18,788.271,859.858
219.814,788.227,878.902
220.449,799.025,845.233
221.084,804.04,890.109
221.72,792.447,852.849
222.357,793.685,874.22
222.994,807.422,886.817
223.632,798.974,900.485
224.27,807.266,900.348
224.909,819.389,875.235
225.548,820.067,916.493
226.188,817.264,871.143
226.829,811.359,907.5
227.47,830.935,899.095
228.112,816.982,933.975
228.754,822.383,904.055
229.396,840.017,909.566
230.04,842.381,914.126
230.683,827.818,895.292
231.327,835.406,940.593
231.972,838.816,931.723
232.617,832.212,903.041
233.262,843.32,925.261
233.908,854.504,920.494
234.554,834.172,895.266
235.201,854.375,925.991
235.848,855.339,971.558
236.495,840.341,939.755
237.143,852.051,924.755
237.791,867.59,967.586
238.439,858.978,906.165
239.088,857.839,938.046
239.737,878.061,956.665
240.386,853.449,969.162
241.036,862.065,953.968
241.685,877.403,984.499
242.335,875.875,964.489
242.985,870.103,942.195
243.636,875.915,968.473
244.286,882.168,948.599
244.937,867.853,962.664
245.588,884.364,972.526
246.239,884.804,953.524
246.891,876.22,942.257
247.542,875.31,976.622
248.193,891.371,932.266
248.845,881.019,990.002
249.497,896.545,959.173
250.148,878.72,969.315
250.8,879.406,949.687
251.452,873.701,1007.15
252.104,895.207,978.641
252.756,897.602,987.487
253.408,900.245,913.24
254.059,876.463,966.966
254.711,888.474,964.76
255.363,882.065,1001.6
256.015,885.74,995.323
256.666,897.639,942.995
257.318,898.896,945.909
257.969,882.108,984.174
258.621,886.418,968.895
259.272,888.564,973.126
259.923,905.996,985.647
260.574,892.295,940.373
261.224,876.009,964.917
261.875,883.15,999.138
262.525,878.932,980.478
263.175,890.22,985.739
263.825,905.373,924.106
264.475,898.427,925.466
265.124,881.993,964.65
265.773,872.491,994.657
266.422,872.182,990.407
267.07,888.445,984.264
267.718,895.479,920.56
268.366,895.743,927.864
269.014,879.847,957.159
269.661,866.568,975.042
270.307,869.528,994.381
270.954,881.214,986.922
271.6,892.175,934.019
272.245,887.422,910.99
272.891,877.682,939.996
273.535,875.044,968.669
274.18,865.126,974.697
274.823,872.191,988.234
275.467,889.345,941.409
276.11,884.527,908.786
276.752,857.993,941.183
277.394,873.138,955.142
278.035,872.475,979.252
278.676,871.6,974.015
279.316,882.143,916.303
279.956,868.655,927.598
280.595,855.681,969.625
281.234,868.702,937.014
281.872,873.459,960.163
282.509,882.379,927.998
283.146,870.058,911.569
283.782,852.092,936.509
284.417,852.801,968.215
285.052,857.86,948.21
285.687,869.885,950.163
286.32,859.563,912.165
286.953,860.279,923.822
287.585,857.77,934.223
288.217,845.641,970.567
288.847,862.988,946.34
289.478,857.907,883.568
290.107,844.499,920.48
290.736,846.219,956.129
291.363,861.318,899.136
291.991,854.63,938.687
292.617,863.884,927.698
293.243,844.672,893.855
293.867,836.572,934.37
294.491,841.423,955.063
295.115,846.188,916.628
295.737,858.558,933.521
296.359,853.3,879.842
296.98,837.31,893.051
297.6,830.615,958.077
298.219,829.863,915.255
298.837,845.548,959.892
299.455,849.672,897.86
300.071,829.689,867.627
300.687,840.971,907.291
301.302,841.06,917.966
301.916,821.098,956.498
302.529,830.156,915.575
303.142,840.629,910.544
303.753,832.144,916.85
304.363,817.647,924.105
304.973,829.338,880.613
305.582,838.281,919.664
306.189,835.497,934.094
306.796,811.815,896.511
307.402,827.834,881.369
308.007,829.671,955.596
308.611,823.284,894.761
309.215,823.912,891.859
309.817,841.994,925.696
310.418,818.6,880.067
311.018,809.641,895.981
311.618,830.983,908.344
312.216,823.301,939.162
312.813,812.226,879.43
313.41,821.312,918.808
314.005,830.201,937.787
314.6,806.602,893.905
315.194,816.26,902.806
315.786,827.959,923.971
316.378,806.186,886.977
316.968,807.589,901.475
317.558,826.83,888.106
318.147,805.713,886.236
318.734,802.595,900.637
319.321,818.518,892.448
319.907,808.588,902.31
320.491,805.345,861.536
321.075,806.57,881.407
321.658,822.703,866.576
322.239,807.132,892.769
322.82,810.628,863.973
323.4,801.987,913.612
323.978,794.749,891.595
324.556,799.744,866.271
325.133,811.233,902.212
325.709,805.818,897.276
326.283,794.004,851.999
326.857,800.763,878.699
327.43,817.998,885.461
328.001,795.886,846.642
328.572,787.035,899.323
329.141,810.244,877.523
329.71,792.13,913.134
330.278,796.142,906.576
