#Cannot add temp
#Cannot add altitude
#Cannot add pressure
#Cannot add geopotential
#Cannot add theta
L_S,vl1,vl2
109.735,737.16,820.508
110.202,736.052,820.796
110.67,734.315,822.01
111.138,733.098,823.215
111.607,732.702,821.219
112.076,731.637,819.685
112.546,730.479,819.393
113.016,728.413,818.179
113.487,727.214,817.176
113.958,726.018,815.612
114.43,724.779,814.793
114.902,723.411,812.378
115.375,722.934,807.011
115.848,721.518,806.241
116.322,720.119,802.035
116.796,719.18,801.04
117.271,717.588,801.231
117.747,717.01,802.153
118.223,715.726,802.485
118.7,713.85,802.422
119.177,713.256,796.314
119.655,712.611,790.965
120.133,711.914,790.808
120.612,710.714,790.588
121.092,709.328,795.13
121.572,708.68,798.248
122.053,706.841,798.873
122.534,705.992,796.491
123.016,705.171,796.659
123.499,703.743,797.16
123.982,703.046,794.315
124.466,702.046,792.423
124.95,702.09,792.187
125.435,700.9,792.621
125.921,699.926,793.393
126.408,699.778,790.599
126.895,697.26,787.198
127.383,695.925,780.68
127.871,695.481,777.731
128.36,695.158,781.757
128.85,695.642,779.772
129.34,693.801,778.14
129.832,693.789,776.223
130.324,694.521,778.013
130.816,693.271,780.759
131.309,692.81,777.876
131.803,691.422,775.732
132.298,689.855,775.68
132.794,687.961,773.843
133.29,685.641,773.124
133.787,685.588,770.918
134.285,685.607,771.985
134.783,685.032,769.664
135.282,684.881,767.337
135.782,682.763,767.903
136.283,682.158,765.203
136.784,682.364,767.583
137.286,681.967,769.44
137.789,681.098,765.032
138.293,680.766,768.201
138.798,680.174,769.402
139.303,680.628,767.823
139.809,681.747,761.269
140.316,681.142,759.994
140.824,677.825,764.311
141.333,675.906,761.762
141.842,677.115,760.216
142.352,676.425,760.988
142.863,673.201,764.554
143.375,668.156,767.359
143.888,669.176,769.287
144.401,669.15,768.354
144.916,668.99,759.743
145.431,670.958,761.975
145.947,672.533,762.08
146.464,673.372,757.844
146.982,673.466,752.292
147.5,673.57,749.768
148.02,672.334,753.935
148.54,671.236,752.174
149.061,669.531,746.177
149.584,667.104,744.201
150.107,666.7,745.273
150.631,668.029,742.551
151.155,667.81,738.724
151.681,666.577,735.131
152.208,669.228,734.243
152.735,674.526,742.711
153.264,670.973,747.967
153.793,668.853,740.39
154.323,668.699,737.01
154.855,669.17,736.903
155.387,670.305,739.147
155.92,671.453,742.141
156.454,672.293,739.615
156.989,674.222,743.823
157.524,674.609,750.059
158.061,674.203,739.965
158.599,673.254,744.511
159.138,673.639,748.685
159.677,674.207,745.875
160.218,673.842,746.853
160.76,675.141,745.242
161.302,673.973,746.79
161.846,674.923,750.199
162.39,675.149,749.316
162.935,674.597,752.87
163.482,674.632,753.396
164.029,675.788,751.276
164.577,675.697,750.911
165.127,676.868,756.169
165.677,677.334,757.654
166.228,677.385,753.324
166.781,678.504,750.53
167.334,678.867,754.328
167.888,679.693,749.759
168.443,681.075,764.844
169.0,681.147,759.688
169.557,682.83,763.495
170.115,683.037,760.828
170.674,684.141,762.286
171.234,685.582,759.997
171.796,685.604,768.77
172.358,687.046,764.931
172.921,687.909,772.454
173.485,688.121,763.326
174.05,689.013,770.753
174.617,691.744,768.795
175.184,691.172,774.299
175.752,693.014,774.271
176.321,693.928,778.938
176.892,695.205,774.017
177.463,695.764,780.833
178.035,697.676,778.343
178.608,698.086,784.375
179.183,701.032,783.536
179.758,701.855,788.906
180.334,701.731,786.379
180.911,702.236,784.329
181.49,701.45,795.041
182.069,703.698,789.51
182.649,703.914,800.821
183.23,705.809,802.98
183.813,706.193,794.728
184.396,707.064,809.844
184.98,707.922,795.572
185.566,711.119,795.519
186.152,712.353,792.552
186.739,713.159,805.455
187.327,714.901,810.369
187.917,715.803,804.033
188.507,723.73,812.931
189.098,720.621,797.618
189.69,726.505,816.244
190.283,725.339,812.133
190.877,722.772,808.925
191.473,726.192,811.769
192.069,729.29,788.757
192.666,730.5,793.594
193.264,735.434,826.056
193.863,736.727,819.764
194.463,739.124,816.23
195.063,737.125,800.919
195.665,743.126,796.336
196.268,748.132,821.228
196.872,743.821,835.013
197.476,746.699,815.643
198.082,746.567,828.742
198.688,757.607,836.792
199.296,753.114,833.813
199.904,755.234,802.586
200.513,757.286,837.96
201.123,768.755,811.942
201.735,761.683,865.852
202.346,764.125,855.985
202.959,765.7,840.928
203.573,769.525,844.827
204.187,771.004,856.499
204.803,784.423,862.75
205.419,778.285,834.928
206.036,776.694,864.05
206.654,791.005,861.067
207.273,784.664,861.536
207.893,779.912,874.335
208.513,797.125,862.547
209.135,787.563,862.554
209.757,801.874,883.633
210.38,792.656,879.237
211.003,802.13,882.304
211.628,797.74,888.727
212.253,797.41,852.473
212.879,813.575,905.612
213.506,807.063,891.443
214.134,806.058,892.899
214.762,809.062,905.198
215.391,817.86,894.886
216.021,817.391,898.54
216.651,817.647,904.546
217.283,828.271,889.158
217.915,818.348,905.088
218.547,827.462,878.713
219.18,826.962,908.866
219.814,841.23,925.439
220.449,831.533,916.455
221.084,838.646,938.431
221.72,841.806,911.303
222.357,840.831,944.355
222.994,834.439,923.036
223.632,844.677,925.698
224.27,859.565,952.752
224.909,843.625,928.016
225.548,845.379,930.989
226.188,869.885,946.314
226.829,860.986,928.631
227.47,851.045,892.288
228.112,859.605,949.149
228.754,874.927,938.821
229.396,854.305,946.553
230.04,868.367,977.674
230.683,887.068,992.404
231.327,864.554,947.28
231.972,873.417,949.975
232.617,897.868,1003.91
233.262,873.902,978.919
233.908,875.893,948.406
234.554,894.09,1014.18
235.201,885.17,987.711
235.848,887.933,966.237
236.495,902.055,1000.68
237.143,904.052,1008.36
237.791,891.975,984.445
238.439,905.408,986.268
239.088,904.812,995.819
239.737,887.528,969.539
240.386,907.562,996.609
241.036,920.885,992.957
241.685,903.783,972.09
242.335,896.914,984.21
242.985,912.884,1005.63
243.636,914.056,1013.98
244.286,904.956,990.974
244.937,909.708,1016.65
245.588,929.986,996.892
246.239,924.779,1003.0
246.891,914.135,968.248
247.542,913.107,1025.77
248.193,911.587,1030.63
248.845,915.251,1019.74
249.497,932.87,976.871
250.148,937.21,987.782
250.8,936.096,967.953
251.452,919.512,1001.98
252.104,899.011,1039.63
252.756,909.712,1044.98
253.408,932.34,1021.39
254.059,945.579,1002.63
254.711,931.637,968.974
255.363,933.447,978.306
256.015,918.744,1003.02
256.666,904.034,1039.58
257.318,924.0,1040.54
257.969,938.703,1017.01
258.621,933.372,948.024
259.272,924.292,995.702
259.923,918.451,1001.06
260.574,914.122,1028.78
261.224,928.079,1018.91
261.875,928.001,985.829
262.525,926.785,1000.36
263.175,914.73,1011.19
263.825,921.618,980.544
264.475,924.488,1023.1
265.124,931.187,985.746
265.773,916.252,1005.45
266.422,917.381,1040.44
267.07,923.083,998.779
267.718,915.317,1009.36
268.366,933.234,994.74
269.014,922.471,961.897
269.661,921.493,1002.68
270.307,909.077,1019.76
270.954,895.679,1000.08
271.6,916.126,1045.22
272.245,926.285,1004.53
272.891,930.69,933.756
