L_S,vl1,vl2
111.607,728.857,814.171
112.076,727.295,812.936
112.546,726.418,808.642
113.016,725.265,804.282
113.487,724.141,805.4
113.958,723.137,805.997
114.43,721.658,805.897
114.902,719.874,804.486
115.375,718.298,802.066
115.848,717.434,799.715
116.322,716.8,796.918
116.796,716.205,796.234
117.271,715.01,797.959
117.747,714.153,796.067
118.223,712.583,797.439
118.7,711.103,798.62
119.177,710.156,799.866
119.655,708.435,801.054
120.133,707.657,800.522
120.612,706.524,798.198
121.092,705.053,796.617
121.572,704.662,792.25
122.053,704.291,789.668
122.534,702.906,786.994
123.016,701.677,784.606
123.499,700.878,783.617
123.982,700.842,782.113
124.466,700.577,783.598
124.95,699.452,785.142
125.435,698.858,784.605
125.921,696.583,782.219
126.408,695.598,780.382
126.895,693.86,779.039
127.383,692.476,777.437
127.871,691.854,776.408
128.36,691.571,779.707
128.85,692.796,777.6
129.34,691.289,776.115
129.832,690.047,775.215
130.324,689.659,774.937
130.816,689.064,775.169
131.309,688.911,774.163
131.803,689.321,772.138
132.298,688.13,770.812
132.794,686.597,766.197
133.29,684.303,767.01
133.787,682.588,768.658
134.285,682.328,766.512
134.783,681.952,766.54
135.282,681.175,765.795
135.782,681.173,767.641
136.283,680.656,766.896
136.784,678.883,761.859
137.286,676.088,760.093
137.789,677.071,762.141
138.293,678.566,764.931
138.798,678.825,765.866
139.303,678.542,767.13
139.809,677.028,765.033
140.316,675.181,760.64
140.824,673.724,758.27
141.333,671.706,757.277
141.842,669.857,755.294
142.352,668.264,755.012
142.863,666.818,766.985
143.375,667.105,766.881
143.888,673.256,750.785
144.401,674.983,754.362
144.916,671.961,757.123
145.431,669.699,757.215
145.947,669.058,758.695
146.464,670.119,760.922
146.982,668.087,758.209
147.5,664.561,751.597
148.02,662.844,746.62
148.54,668.977,748.185
149.061,667.849,750.16
149.584,669.801,741.89
150.107,669.859,728.486
150.631,668.096,736.087
151.155,667.55,732.26
151.681,667.677,737.251
152.208,668.2,755.361
152.735,666.482,752.431
153.264,665.655,744.028
153.793,667.632,750.076
154.323,667.14,753.497
154.855,667.357,754.566
155.387,667.819,750.545
155.92,667.454,743.708
156.454,668.703,738.909
156.989,668.26,737.441
157.524,667.959,735.125
158.061,668.29,734.217
158.599,667.76,733.321
159.138,667.504,729.474
159.677,667.981,728.558
160.218,668.656,724.889
160.76,670.337,729.134
161.302,671.443,736.711
161.846,671.115,746.487
162.39,669.95,753.542
162.935,671.255,752.096
163.482,673.214,753.677
164.029,674.073,745.777
164.577,674.831,746.333
165.127,674.243,751.831
165.677,674.087,752.024
166.228,674.495,752.597
166.781,675.602,757.811
167.334,675.372,758.217
167.888,674.973,753.671
168.443,679.038,752.85
169.0,678.223,758.358
169.557,679.322,756.95
170.115,680.357,752.324
170.674,679.69,755.754
171.234,680.494,759.99
171.796,682.144,765.18
172.358,681.543,768.946
172.921,682.784,767.934
173.485,685.138,760.193
174.05,686.804,761.653
174.617,689.456,776.873
175.184,688.473,769.867
175.752,689.112,761.622
176.321,690.64,781.805
176.892,691.737,777.967
177.463,691.845,767.818
178.035,694.01,780.885
178.608,696.056,776.006
179.183,695.594,789.002
179.758,697.946,787.134
180.334,698.122,783.651
180.911,697.921,784.578
181.49,700.805,788.1
182.069,700.336,791.563
182.649,700.876,799.55
183.23,702.185,798.459
183.813,702.328,795.436
184.396,704.411,800.013
184.98,703.857,790.413
185.566,709.746,802.992
186.152,709.324,801.796
186.739,709.254,796.976
187.327,714.695,800.431
187.917,712.476,811.233
188.507,714.592,813.425
189.098,716.934,794.258
189.69,720.922,806.53
190.283,724.929,799.404
190.877,719.978,823.354
191.473,724.206,814.578
192.069,729.37,809.124
192.666,726.595,804.673
193.264,731.198,795.399
193.863,728.765,813.742
194.463,728.612,816.789
195.063,737.449,812.696
195.665,736.089,814.412
196.268,741.405,794.905
196.872,737.484,808.005
197.476,754.214,811.281
198.082,745.673,824.458
198.688,754.411,816.742
199.296,751.44,827.008
199.904,749.762,798.441
200.513,757.688,801.525
201.123,755.509,830.485
201.735,759.782,826.151
202.346,758.802,832.861
202.959,763.709,812.988
203.573,774.074,840.565
204.187,772.044,840.535
204.803,772.314,796.557
205.419,777.3,863.342
206.036,785.019,859.079
206.654,776.992,837.857
207.273,775.021,844.533
207.893,785.767,851.169
208.513,786.449,848.283
209.135,788.443,873.619
209.757,801.088,863.843
210.38,788.122,869.594
211.003,794.819,870.146
211.628,796.108,876.949
212.253,800.276,890.026
212.879,799.957,887.732
213.506,807.101,875.361
214.134,799.683,889.827
214.762,820.051,885.664
215.391,810.655,878.646
216.021,811.936,902.028
216.651,817.876,869.852
217.283,815.031,887.88
217.915,818.449,908.203
218.547,826.21,889.312
219.18,830.612,928.832
219.814,822.496,911.925
220.449,823.822,889.161
221.084,829.368,913.706
221.72,841.783,900.798
222.357,831.83,895.225
222.994,847.902,917.585
223.632,844.948,927.9
224.27,843.423,950.225
224.909,848.679,915.538
225.548,852.077,910.921
226.188,855.845,928.787
226.829,852.048,938.305
227.47,862.995,935.485
228.112,863.527,965.522
228.754,858.299,944.521
229.396,867.068,968.382
230.04,868.017,941.49
230.683,863.32,931.026
231.327,878.141,964.663
231.972,885.848,981.133
232.617,864.009,951.529
233.262,879.618,945.137
233.908,893.581,1014.98
234.554,878.321,968.439
235.201,879.286,957.064
235.848,892.99,936.476
236.495,892.647,987.42
237.143,886.742,977.603
237.791,896.898,983.794
238.439,895.423,998.976
239.088,893.533,1002.36
239.737,901.481,978.533
240.386,894.514,984.622
241.036,904.239,970.698
241.685,906.621,1008.26
242.335,916.415,984.78
242.985,893.397,986.846
243.636,908.982,987.546
244.286,922.558,1005.04
244.937,915.709,983.09
245.588,907.927,1005.73
246.239,921.99,1021.37
246.891,904.828,996.354
247.542,909.357,1003.59
248.193,930.837,1020.96
248.845,927.131,986.003
249.497,917.768,986.714
250.148,909.591,1014.8
250.8,928.53,1011.3
251.452,920.142,1047.91
252.104,934.764,997.076
252.756,924.818,995.392
253.408,915.842,1020.0
254.059,914.341,999.208
254.711,920.754,1025.04
255.363,940.532,1032.3
256.015,925.813,970.425
256.666,913.467,1000.38
257.318,925.658,1031.81
257.969,919.443,982.62
258.621,925.838,1029.15
259.272,945.788,970.282
259.923,926.43,972.064
260.574,915.377,1006.69
261.224,913.357,1029.74
261.875,902.858,1065.51
262.525,921.525,1025.55
263.175,939.132,995.07
263.825,941.867,941.623
264.475,934.003,967.756
265.124,921.939,1019.73
265.773,894.148,1035.9
266.422,901.331,1053.48
267.07,932.884,1007.78
267.718,934.833,1003.34
268.366,921.629,945.159
269.014,925.514,975.439
269.661,918.897,1007.99
270.307,894.786,1037.31
270.954,910.041,1021.75
271.6,927.575,971.711
272.245,927.931,1016.45
272.891,920.489,975.757
273.535,912.963,979.874
274.18,919.86,1000.83
274.823,895.473,1022.38
275.467,901.146,1041.91
276.11,924.114,984.279
276.752,927.939,959.696
277.394,914.166,964.663
278.035,896.986,990.243
278.676,894.523,1017.33
279.316,901.569,1010.96
279.956,913.671,1024.48
280.595,920.872,929.947
281.234,901.148,954.406
281.872,887.692,996.809
282.509,899.732,999.435
283.146,906.765,1009.2
283.782,904.342,987.216
284.417,905.012,962.343
285.052,880.822,974.66
285.687,903.75,999.852
